,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,param_n_jobs,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,0.08019967079162597,0.004445683107509864,0.0011998653411865235,0.0004003526200107506,,,,-1,3,"{'min_samples_split': 3, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
28,0.11580028533935546,0.011906993446029182,0.002400493621826172,0.0004908771308454161,,3,,-1,2,"{'min_samples_leaf': 3, 'min_samples_split': 2, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
46,0.0775986671447754,0.004842259346420392,0.0007998466491699219,0.0003999235662157359,,,,-1,5,"{'min_samples_split': 5, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
47,0.07539873123168946,0.005161388814074096,0.00039992332458496096,0.0004898040465379741,,,,-1,10,"{'min_samples_split': 10, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
12,0.08880100250244141,0.00601366141067404,0.0022000789642333983,0.0003999714346570975,6,3,,-1,,"{'max_depth': 6, 'min_samples_leaf': 3, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
2,1.332599925994873,0.10905532039766908,0.002199220657348633,0.0007485071061985206,6,10,100,-1,,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
15,0.09879956245422364,0.008818276685265594,0.0017999172210693359,0.0003999951166155591,6,10,,-1,,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
14,0.09359984397888184,0.0030722915223760252,0.0028005123138427736,0.001166392106620951,6,7,,-1,,"{'max_depth': 6, 'min_samples_leaf': 7, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
13,0.09360089302062988,0.00922229862440151,0.002000284194946289,2.150530297046601e-06,6,5,,-1,,"{'max_depth': 6, 'min_samples_leaf': 5, 'n_jobs': -1}",0.3251818103631843,0.36347320412268436,0.48065909134544227,0.3325569435344775,0.33009602465146093,0.3663934148034499,0.05869578541316557,1
1,1.2535994052886963,0.24922385304260025,0.0022008419036865234,0.001167979695474568,6,3,500,-1,,"{'max_depth': 6, 'min_samples_leaf': 3, 'n_estimators': 500, 'n_jobs': -1}",0.3250579752591368,0.36353662672607423,0.4806301726195127,0.3326103561698003,0.3299075213362621,0.3663485304221572,0.058718518435790845,27
