,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,param_n_jobs,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,0.06779942512512208,0.010245011173411091,0.004599809646606445,0.0008003116306548668,,,,-1,3,"{'min_samples_split': 3, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
28,0.1801992416381836,0.022076265286074783,0.020399999618530274,0.00943594556331588,,3,,-1,2,"{'min_samples_leaf': 3, 'min_samples_split': 2, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
46,0.05719947814941406,0.005153948986787986,0.003999853134155273,5.56082906231432e-07,,,,-1,5,"{'min_samples_split': 5, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
47,0.054599571228027347,0.005083158958145171,0.0041999340057373045,0.00039973288834915734,,,,-1,10,"{'min_samples_split': 10, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
12,0.13200011253356933,0.007899881157534462,0.014913797378540039,0.0026791271390930603,6,3,,-1,,"{'max_depth': 6, 'min_samples_leaf': 3, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
2,1.3788190364837647,0.01760191675234726,0.01080007553100586,0.001720412484483853,6,10,100,-1,,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
15,0.13280019760131836,0.007111134793910676,0.012599945068359375,0.001200596690874939,6,10,,-1,,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
14,0.15030193328857422,0.010005941834783767,0.015000247955322265,0.0016733702625896197,6,7,,-1,,"{'max_depth': 6, 'min_samples_leaf': 7, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
13,0.1346193790435791,0.010156473692040107,0.014805364608764648,0.0018421720564067983,6,5,,-1,,"{'max_depth': 6, 'min_samples_leaf': 5, 'n_jobs': -1}",0.3316174370699959,0.31964467955533227,0.32488905486316066,0.27039583855372973,0.3241452679438236,0.3141384555972085,0.022203430002290008,1
19,0.4193998336791992,0.09339316954247132,0.018200111389160157,0.006046332279476496,8,10,,-1,,"{'max_depth': 8, 'min_samples_leaf': 10, 'n_jobs': -1}",0.2818842820454218,0.26924960184606606,0.2593201789250017,0.20349504002175078,0.2463664126587496,0.25206310309939794,0.026939386167949157,27
